"ruleId","ruleType","fieldId","description","noticeSubtype","condition","expression","target","severity","cvsStage"
"BR-OPP-00110-0025","forbidden","OPP-110-Business","The OPP-110 Place of registration - Town is not allowed at Business level for a notice of type Concession notice – concessions directive, standard regime.","19","Always","NULL","all","ERROR","2"
"BR-OPP-00110-0026","forbidden","OPP-110-Business","The OPP-110 Place of registration - Town is not allowed at Business level for a notice of type .","E3","Always","NULL","all","ERROR","2"
"BR-OPP-00110-0027","forbidden","OPP-110-Business","The OPP-110 Place of registration - Town is not allowed at Business level for a notice of type Contract notice – general directive, light regime.","20","Always","NULL","all","ERROR","2"
"BR-OPP-00110-0028","forbidden","OPP-110-Business","The OPP-110 Place of registration - Town is not allowed at Business level for a notice of type Contract notice – sectoral directive, light regime.","21","Always","NULL","all","ERROR","2"
"BR-OPP-00110-0029","forbidden","OPP-110-Business","The OPP-110 Place of registration - Town is not allowed at Business level for a notice of type Subcontract notice – defence directive.","22","Always","NULL","all","ERROR","2"
"BR-OPP-00110-0030","forbidden","OPP-110-Business","The OPP-110 Place of registration - Town is not allowed at Business level for a notice of type Design contest notice – general directive, design.","23","Always","NULL","all","ERROR","2"
"BR-OPP-00110-0031","forbidden","OPP-110-Business","The OPP-110 Place of registration - Town is not allowed at Business level for a notice of type Design contest notice – sectoral directive, design.","24","Always","NULL","all","ERROR","2"
"BR-OPP-00110-0032","forbidden","OPP-110-Business","The OPP-110 Place of registration - Town is not allowed at Business level for a notice of type Voluntary ex-ante transparency notice – general directive.","25","Always","NULL","all","ERROR","2"
"BR-OPP-00110-0033","forbidden","OPP-110-Business","The OPP-110 Place of registration - Town is not allowed at Business level for a notice of type Voluntary ex-ante transparency notice – sectoral directive.","26","Always","NULL","all","ERROR","2"
"BR-OPP-00110-0034","forbidden","OPP-110-Business","The OPP-110 Place of registration - Town is not allowed at Business level for a notice of type Voluntary ex-ante transparency notice – defence directive.","27","Always","NULL","all","ERROR","2"
"BR-OPP-00110-0035","forbidden","OPP-110-Business","The OPP-110 Place of registration - Town is not allowed at Business level for a notice of type Voluntary ex-ante transparency notice – concession directive.","28","Always","NULL","all","ERROR","2"
"BR-OPP-00110-0036","forbidden","OPP-110-Business","The OPP-110 Place of registration - Town is not allowed at Business level for a notice of type Contract award notice – general directive, standard regime.","29","Always","NULL","all","ERROR","2"
"BR-OPP-00110-0037","forbidden","OPP-110-Business","The OPP-110 Place of registration - Town is not allowed at Business level for a notice of type Contract award notice – sectoral directive, standard regime.","30","Always","NULL","all","ERROR","2"
"BR-OPP-00110-0038","forbidden","OPP-110-Business","The OPP-110 Place of registration - Town is not allowed at Business level for a notice of type Contract award notice – defence directive, standard regime.","31","Always","NULL","all","ERROR","2"
"BR-OPP-00110-0039","forbidden","OPP-110-Business","The OPP-110 Place of registration - Town is not allowed at Business level for a notice of type Concession award notice – concession directive, standard regime.","32","Always","NULL","all","ERROR","2"
"BR-OPP-00110-0040","forbidden","OPP-110-Business","The OPP-110 Place of registration - Town is not allowed at Business level for a notice of type .","E4","Always","NULL","all","ERROR","2"
"BR-OPP-00110-0041","forbidden","OPP-110-Business","The OPP-110 Place of registration - Town is not allowed at Business level for a notice of type .","T02","Always","NULL","all","ERROR","2"
"BR-OPP-00110-0042","forbidden","OPP-110-Business","The OPP-110 Place of registration - Town is not allowed at Business level for a notice of type Contract award notice – general directive, light regime.","33","Always","NULL","all","ERROR","2"
"BR-OPP-00110-0043","forbidden","OPP-110-Business","The OPP-110 Place of registration - Town is not allowed at Business level for a notice of type Contract award notice – sectoral directive, light regime.","34","Always","NULL","all","ERROR","2"
"BR-OPP-00110-0044","forbidden","OPP-110-Business","The OPP-110 Place of registration - Town is not allowed at Business level for a notice of type Concession award notice – concessions directive, light regime.","35","Always","NULL","all","ERROR","2"
"BR-OPP-00110-0045","forbidden","OPP-110-Business","The OPP-110 Place of registration - Town is not allowed at Business level for a notice of type Design contest result notice – general directive, design.","36","Always","NULL","all","ERROR","2"
"BR-OPP-00110-0046","forbidden","OPP-110-Business","The OPP-110 Place of registration - Town is not allowed at Business level for a notice of type Design contest result notice – sectoral directive, design.","37","Always","NULL","all","ERROR","2"
"BR-OPP-00110-0047","forbidden","OPP-110-Business","The OPP-110 Place of registration - Town is not allowed at Business level for a notice of type Contract modification notice – general directive.","38","Always","NULL","all","ERROR","2"
"BR-OPP-00110-0048","forbidden","OPP-110-Business","The OPP-110 Place of registration - Town is not allowed at Business level for a notice of type Contract modification notice – sectoral directive.","39","Always","NULL","all","ERROR","2"
"BR-OPP-00110-0049","forbidden","OPP-110-Business","The OPP-110 Place of registration - Town is not allowed at Business level for a notice of type Contract modification notice – concessions directive.","40","Always","NULL","all","ERROR","2"
"BR-OPP-00110-0050","forbidden","OPP-110-Business","The OPP-110 Place of registration - Town is not allowed at Business level for a notice of type .","E5","Always","NULL","all","ERROR","2"
"BR-OPP-00110-0051","forbidden","OPP-110-Business","The OPP-110 Place of registration - Town is allowed at Legal Entity level for a notice of type .","X01","it applies to the EU Registration","NULL","all","ERROR","4"
"BR-OPP-00110-0052","forbidden","OPP-110-Business","The OPP-110 Place of registration - Town is allowed at Legal Entity level for a notice of type .","X02","it applies to the EU Registration","NULL","all","ERROR","4"
"BR-OPP-00110-0053","forbidden","OPP-110-Business","The OPP-110 Place of registration - Town is not allowed at Business level for a notice of type .","E6","Always","NULL","all","ERROR","2"
"BR-OPP-00111-0003","forbidden","OPP-111-Business","The OPP-111 Place of registration - Postcode is not allowed at Business level for a notice of type .","E1","Always","NULL","all","ERROR","2"
"BR-OPP-00111-0004","forbidden","OPP-111-Business","The OPP-111 Place of registration - Postcode is not allowed at Business level for a notice of type Notice of the publication of a prior information notice on a buyer profile - general directive.","1","Always","NULL","all","ERROR","2"
"BR-OPP-00111-0005","forbidden","OPP-111-Business","The OPP-111 Place of registration - Postcode is not allowed at Business level for a notice of type Notice of the publication of a periodic indicative notice on a buyer profile - sectoral directive.","2","Always","NULL","all","ERROR","2"
"BR-OPP-00111-0006","forbidden","OPP-111-Business","The OPP-111 Place of registration - Postcode is not allowed at Business level for a notice of type Notice of the publication of a prior information notice on a buyer profile - defence directive.","3","Always","NULL","all","ERROR","2"
"BR-OPP-00111-0007","forbidden","OPP-111-Business","The OPP-111 Place of registration - Postcode is not allowed at Business level for a notice of type Prior information notice used only for information – general directive.","4","Always","NULL","all","ERROR","2"
"BR-OPP-00111-0008","forbidden","OPP-111-Business","The OPP-111 Place of registration - Postcode is not allowed at Business level for a notice of type Periodic indicative notice used only for information – sectoral directive.","5","Always","NULL","all","ERROR","2"
"BR-OPP-00111-0009","forbidden","OPP-111-Business","The OPP-111 Place of registration - Postcode is not allowed at Business level for a notice of type Prior information notice used only for information – defence directive.","6","Always","NULL","all","ERROR","2"
"BR-OPP-00111-0010","forbidden","OPP-111-Business","The OPP-111 Place of registration - Postcode is not allowed at Business level for a notice of type .","E2","Always","NULL","all","ERROR","2"
"BR-OPP-00111-0011","forbidden","OPP-111-Business","The OPP-111 Place of registration - Postcode is not allowed at Business level for a notice of type .","T01","Always","NULL","all","ERROR","2"
"BR-OPP-00111-0012","forbidden","OPP-111-Business","The OPP-111 Place of registration - Postcode is not allowed at Business level for a notice of type Prior information notice used to shorten time limits for receipt of tenders – general directive.","7","Always","NULL","all","ERROR","2"
"BR-OPP-00111-0013","forbidden","OPP-111-Business","The OPP-111 Place of registration - Postcode is not allowed at Business level for a notice of type Periodic indicative notice used to shorten time limits for receipt of tenders – sectoral directive.","8","Always","NULL","all","ERROR","2"
"BR-OPP-00111-0014","forbidden","OPP-111-Business","The OPP-111 Place of registration - Postcode is not allowed at Business level for a notice of type Prior information notice used to shorten time limits for receipt of tenders – defence directive.","9","Always","NULL","all","ERROR","2"
"BR-OPP-00111-0015","forbidden","OPP-111-Business","The OPP-111 Place of registration - Postcode is not allowed at Business level for a notice of type Prior information notice used as a call for competition - general directive, standard regime.","10","Always","NULL","all","ERROR","2"
"BR-OPP-00111-0016","forbidden","OPP-111-Business","The OPP-111 Place of registration - Postcode is not allowed at Business level for a notice of type Periodic indicative notice used as a call for competition - sectoral directive, standard regime.","11","Always","NULL","all","ERROR","2"
