"ruleId","ruleType","fieldId","ruleLabel","noticeSubtype","conditionEfx","conditionLabel","expressionEfx","expressionLabel","codelistId","patternId","context","target","severity","cvsStage"
"BR-BT-00001-0144","mandatory","BT-01(f)-Procedure","'Legal basis of the procedure without an identifier (description)' (BT-01(f)-Procedure) is mandatory, except when: 'Legal basis' (BT-01(e)-Procedure) is not filled in (in 'E4 – Voluntary award notice')","E4","NULL","NULL","NULL","NULL","NULL","NULL","ND-LocalLegalBasisNoID","all","ERROR","4"
"BR-BT-00001-0145","mandatory","BT-01(f)-Procedure","'Legal basis of the procedure without an identifier (description)' (BT-01(f)-Procedure) is mandatory, except when: 'Legal basis' (BT-01(e)-Procedure) is not filled in (in 'T02 – Information notice for award of public service contract')","T02","NULL","NULL","NULL","NULL","NULL","NULL","ND-LocalLegalBasisNoID","all","ERROR","4"
"BR-BT-00001-0146","mandatory","BT-01(f)-Procedure","'Legal basis of the procedure without an identifier (description)' (BT-01(f)-Procedure) is mandatory, except when: 'Legal basis' (BT-01(e)-Procedure) is not filled in (in '33 – Contract award notice – general directive, light regime')","33","NULL","NULL","NULL","NULL","NULL","NULL","ND-LocalLegalBasisNoID","all","ERROR","4"
"BR-BT-00001-0147","mandatory","BT-01(f)-Procedure","'Legal basis of the procedure without an identifier (description)' (BT-01(f)-Procedure) is mandatory, except when: 'Legal basis' (BT-01(e)-Procedure) is not filled in (in '34 – Contract award notice – sectoral directive, light regime')","34","NULL","NULL","NULL","NULL","NULL","NULL","ND-LocalLegalBasisNoID","all","ERROR","4"
"BR-BT-00001-0148","mandatory","BT-01(f)-Procedure","'Legal basis of the procedure without an identifier (description)' (BT-01(f)-Procedure) is mandatory, except when: 'Legal basis' (BT-01(e)-Procedure) is not filled in (in '35 – Concession award notice – concessions directive, light regime')","35","NULL","NULL","NULL","NULL","NULL","NULL","ND-LocalLegalBasisNoID","all","ERROR","4"
"BR-BT-00001-0149","mandatory","BT-01(f)-Procedure","'Legal basis of the procedure without an identifier (description)' (BT-01(f)-Procedure) is mandatory, except when: 'Legal basis' (BT-01(e)-Procedure) is not filled in (in '36 – Design contest result notice – general directive, design')","36","NULL","NULL","NULL","NULL","NULL","NULL","ND-LocalLegalBasisNoID","all","ERROR","4"
"BR-BT-00001-0150","mandatory","BT-01(f)-Procedure","'Legal basis of the procedure without an identifier (description)' (BT-01(f)-Procedure) is mandatory, except when: 'Legal basis' (BT-01(e)-Procedure) is not filled in (in '37 – Design contest result notice – sectoral directive, design')","37","NULL","NULL","NULL","NULL","NULL","NULL","ND-LocalLegalBasisNoID","all","ERROR","4"
"BR-BT-00001-0151","mandatory","BT-01(f)-Procedure","'Legal basis of the procedure without an identifier (description)' (BT-01(f)-Procedure) is mandatory, except when: 'Legal basis' (BT-01(e)-Procedure) is not filled in (in '38 – Contract modification notice – general directive')","38","NULL","NULL","NULL","NULL","NULL","NULL","ND-LocalLegalBasisNoID","all","ERROR","4"
"BR-BT-00001-0152","mandatory","BT-01(f)-Procedure","'Legal basis of the procedure without an identifier (description)' (BT-01(f)-Procedure) is mandatory, except when: 'Legal basis' (BT-01(e)-Procedure) is not filled in (in '39 – Contract modification notice – sectoral directive')","39","NULL","NULL","NULL","NULL","NULL","NULL","ND-LocalLegalBasisNoID","all","ERROR","4"
"BR-BT-00001-0153","mandatory","BT-01(f)-Procedure","'Legal basis of the procedure without an identifier (description)' (BT-01(f)-Procedure) is mandatory, except when: 'Legal basis' (BT-01(e)-Procedure) is not filled in (in '40 – Contract modification notice – concessions directive')","40","NULL","NULL","NULL","NULL","NULL","NULL","ND-LocalLegalBasisNoID","all","ERROR","4"
"BR-BT-00001-0154","mandatory","BT-01(f)-Procedure","'Legal basis of the procedure without an identifier (description)' (BT-01(f)-Procedure) is mandatory, except when: 'Legal basis' (BT-01(e)-Procedure) is not filled in (in 'E5 – Voluntary completion notice')","E5","NULL","NULL","NULL","NULL","NULL","NULL","ND-LocalLegalBasisNoID","all","ERROR","4"
"BR-BT-00001-0155","value_check","BT-01-notice","Legal basis of the procedure' (BT-01-notice) must contain a value from codelist (legal-basis)","NULL","NULL","NULL","NULL","NULL","legal-basis","NULL","BT-01-notice","all","ERROR","3"
"BR-BT-00001-0156","forbidden","BT-01(f)-Procedure","'Legal basis of the procedure without an identifier (description)' (BT-01(f)-Procedure) is not allowed when: 'Legal basis' (BT-01(e)-Procedure) is not filled in (in 'E1 – Voluntary pre-market consultation notice')","E1","BT-01(e)-Procedure is not present","'Legal basis' (BT-01(e)-Procedure) is not filled in","NULL","NULL","NULL","NULL","ND-LocalLegalBasisNoID","all","ERROR","4"
"BR-BT-00001-0157","forbidden","BT-01(f)-Procedure","'Legal basis of the procedure without an identifier (description)' (BT-01(f)-Procedure) is not allowed when: 'Legal basis' (BT-01(e)-Procedure) is not filled in (in '1 – Notice of the publication of a prior information notice on a buyer profile – general directive')","1","BT-01(e)-Procedure is not present","'Legal basis' (BT-01(e)-Procedure) is not filled in","NULL","NULL","NULL","NULL","ND-LocalLegalBasisNoID","all","ERROR","4"
"BR-BT-00001-0158","forbidden","BT-01(f)-Procedure","'Legal basis of the procedure without an identifier (description)' (BT-01(f)-Procedure) is not allowed when: 'Legal basis' (BT-01(e)-Procedure) is not filled in (in '2 – Notice of the publication of a periodic indicative notice on a buyer profile – sectoral directive')","2","BT-01(e)-Procedure is not present","'Legal basis' (BT-01(e)-Procedure) is not filled in","NULL","NULL","NULL","NULL","ND-LocalLegalBasisNoID","all","ERROR","4"
"BR-BT-00001-0159","forbidden","BT-01(f)-Procedure","'Legal basis of the procedure without an identifier (description)' (BT-01(f)-Procedure) is not allowed when: 'Legal basis' (BT-01(e)-Procedure) is not filled in (in '3 – Notice of the publication of a prior information notice on a buyer profile – defence directive')","3","BT-01(e)-Procedure is not present","'Legal basis' (BT-01(e)-Procedure) is not filled in","NULL","NULL","NULL","NULL","ND-LocalLegalBasisNoID","all","ERROR","4"
"BR-BT-00001-0160","forbidden","BT-01(f)-Procedure","'Legal basis of the procedure without an identifier (description)' (BT-01(f)-Procedure) is not allowed when: 'Legal basis' (BT-01(e)-Procedure) is not filled in (in '4 – Prior information notice used only for information – general directive')","4","BT-01(e)-Procedure is not present","'Legal basis' (BT-01(e)-Procedure) is not filled in","NULL","NULL","NULL","NULL","ND-LocalLegalBasisNoID","all","ERROR","4"
"BR-BT-00001-0161","forbidden","BT-01(f)-Procedure","'Legal basis of the procedure without an identifier (description)' (BT-01(f)-Procedure) is not allowed when: 'Legal basis' (BT-01(e)-Procedure) is not filled in (in '5 – Periodic indicative notice used only for information – sectoral directive')","5","BT-01(e)-Procedure is not present","'Legal basis' (BT-01(e)-Procedure) is not filled in","NULL","NULL","NULL","NULL","ND-LocalLegalBasisNoID","all","ERROR","4"
"BR-BT-00001-0162","forbidden","BT-01(f)-Procedure","'Legal basis of the procedure without an identifier (description)' (BT-01(f)-Procedure) is not allowed when: 'Legal basis' (BT-01(e)-Procedure) is not filled in (in '6 – Prior information notice used only for information – defence directive')","6","BT-01(e)-Procedure is not present","'Legal basis' (BT-01(e)-Procedure) is not filled in","NULL","NULL","NULL","NULL","ND-LocalLegalBasisNoID","all","ERROR","4"
"BR-BT-00001-0163","forbidden","BT-01(f)-Procedure","'Legal basis of the procedure without an identifier (description)' (BT-01(f)-Procedure) is not allowed when: 'Legal basis' (BT-01(e)-Procedure) is not filled in (in 'E2 – Voluntary prior information notice')","E2","BT-01(e)-Procedure is not present","'Legal basis' (BT-01(e)-Procedure) is not filled in","NULL","NULL","NULL","NULL","ND-LocalLegalBasisNoID","all","ERROR","4"
"BR-BT-00001-0164","forbidden","BT-01(f)-Procedure","'Legal basis of the procedure without an identifier (description)' (BT-01(f)-Procedure) is not allowed when: 'Legal basis' (BT-01(e)-Procedure) is not filled in (in 'T01 – Prior information notice for public service contract')","T01","BT-01(e)-Procedure is not present","'Legal basis' (BT-01(e)-Procedure) is not filled in","NULL","NULL","NULL","NULL","ND-LocalLegalBasisNoID","all","ERROR","4"
"BR-BT-00001-0165","forbidden","BT-01(f)-Procedure","'Legal basis of the procedure without an identifier (description)' (BT-01(f)-Procedure) is not allowed when: 'Legal basis' (BT-01(e)-Procedure) is not filled in (in '7 – Prior information notice used to shorten time limits for receipt of tenders – general directive')","7","BT-01(e)-Procedure is not present","'Legal basis' (BT-01(e)-Procedure) is not filled in","NULL","NULL","NULL","NULL","ND-LocalLegalBasisNoID","all","ERROR","4"
"BR-BT-00001-0166","forbidden","BT-01(f)-Procedure","'Legal basis of the procedure without an identifier (description)' (BT-01(f)-Procedure) is not allowed when: 'Legal basis' (BT-01(e)-Procedure) is not filled in (in '8 – Periodic indicative notice used to shorten time limits for receipt of tenders – sectoral directive')","8","BT-01(e)-Procedure is not present","'Legal basis' (BT-01(e)-Procedure) is not filled in","NULL","NULL","NULL","NULL","ND-LocalLegalBasisNoID","all","ERROR","4"
"BR-BT-00001-0167","forbidden","BT-01(f)-Procedure","'Legal basis of the procedure without an identifier (description)' (BT-01(f)-Procedure) is not allowed when: 'Legal basis' (BT-01(e)-Procedure) is not filled in (in '9 – Prior information notice used to shorten time limits for receipt of tenders – defence directive')","9","BT-01(e)-Procedure is not present","'Legal basis' (BT-01(e)-Procedure) is not filled in","NULL","NULL","NULL","NULL","ND-LocalLegalBasisNoID","all","ERROR","4"
"BR-BT-00001-0168","forbidden","BT-01(f)-Procedure","'Legal basis of the procedure without an identifier (description)' (BT-01(f)-Procedure) is not allowed when: 'Legal basis' (BT-01(e)-Procedure) is not filled in (in '10 – Prior information notice used as a call for competition – general directive, standard regime')","10","BT-01(e)-Procedure is not present","'Legal basis' (BT-01(e)-Procedure) is not filled in","NULL","NULL","NULL","NULL","ND-LocalLegalBasisNoID","all","ERROR","4"
"BR-BT-00001-0169","forbidden","BT-01(f)-Procedure","'Legal basis of the procedure without an identifier (description)' (BT-01(f)-Procedure) is not allowed when: 'Legal basis' (BT-01(e)-Procedure) is not filled in (in '11 – Periodic indicative notice used as a call for competition – sectoral directive, standard regime')","11","BT-01(e)-Procedure is not present","'Legal basis' (BT-01(e)-Procedure) is not filled in","NULL","NULL","NULL","NULL","ND-LocalLegalBasisNoID","all","ERROR","4"
"BR-BT-00001-0170","forbidden","BT-01(f)-Procedure","'Legal basis of the procedure without an identifier (description)' (BT-01(f)-Procedure) is not allowed when: 'Legal basis' (BT-01(e)-Procedure) is not filled in (in 'CEI – Call for expressions of interest')","CEI","BT-01(e)-Procedure is not present","'Legal basis' (BT-01(e)-Procedure) is not filled in","NULL","NULL","NULL","NULL","ND-LocalLegalBasisNoID","all","ERROR","4"
"BR-BT-00001-0171","forbidden","BT-01(f)-Procedure","'Legal basis of the procedure without an identifier (description)' (BT-01(f)-Procedure) is not allowed when: 'Legal basis' (BT-01(e)-Procedure) is not filled in (in '12 – Prior information notice used as a call for competition – general directive, light regime')","12","BT-01(e)-Procedure is not present","'Legal basis' (BT-01(e)-Procedure) is not filled in","NULL","NULL","NULL","NULL","ND-LocalLegalBasisNoID","all","ERROR","4"
"BR-BT-00001-0172","forbidden","BT-01(f)-Procedure","'Legal basis of the procedure without an identifier (description)' (BT-01(f)-Procedure) is not allowed when: 'Legal basis' (BT-01(e)-Procedure) is not filled in (in '13 – Periodic indicative notice used as a call for competition – sectoral directive, light regime')","13","BT-01(e)-Procedure is not present","'Legal basis' (BT-01(e)-Procedure) is not filled in","NULL","NULL","NULL","NULL","ND-LocalLegalBasisNoID","all","ERROR","4"
"BR-BT-00001-0173","forbidden","BT-01(f)-Procedure","'Legal basis of the procedure without an identifier (description)' (BT-01(f)-Procedure) is not allowed when: 'Legal basis' (BT-01(e)-Procedure) is not filled in (in '14 – Prior information notice used as a call for competition – concessions directive, light regime')","14","BT-01(e)-Procedure is not present","'Legal basis' (BT-01(e)-Procedure) is not filled in","NULL","NULL","NULL","NULL","ND-LocalLegalBasisNoID","all","ERROR","4"
"BR-BT-00001-0174","forbidden","BT-01(f)-Procedure","'Legal basis of the procedure without an identifier (description)' (BT-01(f)-Procedure) is not allowed when: 'Legal basis' (BT-01(e)-Procedure) is not filled in (in '15 – Notice on the existence of a qualification system – sectoral directive')","15","BT-01(e)-Procedure is not present","'Legal basis' (BT-01(e)-Procedure) is not filled in","NULL","NULL","NULL","NULL","ND-LocalLegalBasisNoID","all","ERROR","4"
"BR-BT-00001-0175","forbidden","BT-01(f)-Procedure","'Legal basis of the procedure without an identifier (description)' (BT-01(f)-Procedure) is not allowed when: 'Legal basis' (BT-01(e)-Procedure) is not filled in (in '16 – Contract notice – general directive, standard regime')","16","BT-01(e)-Procedure is not present","'Legal basis' (BT-01(e)-Procedure) is not filled in","NULL","NULL","NULL","NULL","ND-LocalLegalBasisNoID","all","ERROR","4"
"BR-BT-00001-0176","forbidden","BT-01(f)-Procedure","'Legal basis of the procedure without an identifier (description)' (BT-01(f)-Procedure) is not allowed when: 'Legal basis' (BT-01(e)-Procedure) is not filled in (in '17 – Contract notice – sectoral directive, standard regime')","17","BT-01(e)-Procedure is not present","'Legal basis' (BT-01(e)-Procedure) is not filled in","NULL","NULL","NULL","NULL","ND-LocalLegalBasisNoID","all","ERROR","4"
"BR-BT-00001-0177","forbidden","BT-01(f)-Procedure","'Legal basis of the procedure without an identifier (description)' (BT-01(f)-Procedure) is not allowed when: 'Legal basis' (BT-01(e)-Procedure) is not filled in (in '18 – Contract notice – defence directive, standard regime')","18","BT-01(e)-Procedure is not present","'Legal basis' (BT-01(e)-Procedure) is not filled in","NULL","NULL","NULL","NULL","ND-LocalLegalBasisNoID","all","ERROR","4"
"BR-BT-00001-0178","forbidden","BT-01(f)-Procedure","'Legal basis of the procedure without an identifier (description)' (BT-01(f)-Procedure) is not allowed when: 'Legal basis' (BT-01(e)-Procedure) is not filled in (in '19 – Concession notice – concessions directive, standard regime')","19","BT-01(e)-Procedure is not present","'Legal basis' (BT-01(e)-Procedure) is not filled in","NULL","NULL","NULL","NULL","ND-LocalLegalBasisNoID","all","ERROR","4"
